"x_pos","y_pos","num_kills"
35,90,"26"
17,110,"26"
132,23,"26"
104,57,"26"
140,65,"26"
9,113,"26"
86,61,"26"
93,88,"26"
70,80,"26"
103,57,"26"
105,30,"26"
77,67,"26"
70,89,"26"
75,86,"26"
105,12,"26"
85,52,"26"
79,75,"26"
95,70,"25"
78,8,"25"
113,61,"25"
120,51,"25"
64,83,"25"
60,58,"25"
11,121,"25"
135,37,"25"
128,124,"25"
58,58,"25"
136,39,"25"
56,91,"25"
65,84,"25"
116,13,"25"
37,136,"25"
86,78,"25"
89,64,"25"
9,114,"25"
80,132,"25"
91,59,"25"
66,80,"25"
80,80,"25"
52,61,"25"
77,53,"25"
65,83,"25"
66,93,"25"
100,95,"25"
61,104,"25"
39,101,"25"
132,22,"25"
130,31,"25"
121,19,"25"
46,75,"25"
89,87,"25"
85,55,"25"
83,103,"25"
127,123,"25"
44,90,"25"
114,11,"25"
96,24,"25"
86,49,"25"
25,135,"25"
71,100,"25"
99,104,"25"
85,60,"25"
95,90,"25"
73,101,"25"
47,75,"25"
120,35,"25"
92,99,"25"
9,109,"25"
111,12,"25"
65,97,"25"
135,44,"25"
127,134,"25"
47,61,"25"
61,102,"25"
54,76,"25"
49,90,"25"
76,56,"25"
62,92,"25"
39,136,"25"
77,101,"25"
59,84,"25"
124,127,"25"
54,49,"25"
141,46,"25"
17,13,"25"
112,46,"25"
63,96,"25"
97,92,"25"
130,50,"25"
107,46,"25"
50,109,"25"
65,91,"25"
79,8,"25"
61,81,"25"
91,96,"25"
14,20,"25"
100,64,"25"
105,98,"25"
40,133,"25"
62,107,"25"
86,59,"25"
83,61,"25"
81,103,"25"
131,29,"25"
134,35,"25"
57,75,"25"
65,94,"25"
97,97,"25"
43,137,"25"
62,62,"25"
18,20,"25"
67,80,"25"
94,62,"25"
77,117,"25"
100,97,"25"
66,91,"25"
141,48,"25"
140,99,"25"
92,73,"25"
60,104,"25"
92,58,"25"
9,108,"25"
77,70,"25"
98,56,"25"
136,130,"25"
34,89,"25"
135,34,"25"
31,107,"25"
47,62,"25"
111,18,"25"
95,60,"25"
97,73,"25"
49,140,"25"
81,104,"25"
99,61,"25"
88,56,"25"
128,28,"25"
113,58,"25"
134,33,"25"
93,98,"25"
90,89,"25"
112,50,"25"
60,89,"25"
129,35,"25"
42,135,"25"
100,65,"25"
110,49,"25"
119,22,"25"
87,92,"25"
90,95,"25"
52,57,"25"
113,50,"25"
108,53,"25"
98,55,"25"
61,91,"25"
55,51,"25"
84,74,"25"
137,34,"25"
11,18,"25"
106,48,"25"
41,117,"25"
43,99,"25"
38,97,"25"
99,96,"25"
72,89,"25"
51,76,"25"
59,59,"25"
80,8,"25"
79,51,"25"
89,56,"25"
112,13,"25"
55,111,"25"
56,61,"25"
112,14,"25"
37,128,"24"
41,134,"24"
85,100,"24"
56,52,"24"
106,14,"24"
45,136,"24"
63,110,"24"
109,51,"24"
94,61,"24"
83,63,"24"
94,98,"24"
47,63,"24"
93,8,"24"
35,138,"24"
106,13,"24"
19,19,"24"
32,81,"24"
17,107,"24"
46,74,"24"
97,57,"24"
51,88,"24"
75,61,"24"
136,43,"24"
51,89,"24"
35,93,"24"
112,12,"24"
133,33,"24"
31,76,"24"
86,98,"24"
107,44,"24"
76,71,"24"
18,12,"24"
61,89,"24"
96,56,"24"
76,67,"24"
59,49,"24"
48,56,"24"
117,40,"24"
88,97,"24"
34,84,"24"
85,51,"24"
47,53,"24"
45,103,"24"
98,93,"24"
58,57,"24"
74,59,"24"
116,14,"24"
106,55,"24"
63,84,"24"
91,58,"24"
98,104,"24"
54,63,"24"
59,92,"24"
37,98,"24"
132,30,"24"
20,19,"24"
68,96,"24"
22,22,"24"
135,47,"24"
120,20,"24"
59,69,"24"
55,49,"24"
49,75,"24"
62,86,"24"
101,95,"24"
62,105,"24"
114,12,"24"
76,87,"24"
58,71,"24"
69,94,"24"
107,103,"24"
60,110,"24"
98,54,"24"
108,45,"24"
114,64,"24"
102,50,"24"
68,80,"24"
113,53,"24"
115,65,"24"
119,18,"24"
82,62,"24"
102,95,"24"
126,16,"24"
136,36,"24"
62,99,"24"
35,105,"24"
97,103,"24"
78,64,"24"
77,57,"24"
87,59,"24"
44,139,"24"
72,88,"24"
45,116,"24"
136,29,"24"
130,123,"24"
48,115,"24"
102,58,"24"
77,84,"24"
77,56,"24"
131,23,"24"
119,38,"24"
39,99,"24"
138,33,"24"
100,55,"24"
79,65,"24"
35,89,"24"
50,55,"24"
96,94,"24"
114,15,"24"
76,52,"24"
69,79,"24"
127,133,"24"
28,112,"24"
77,104,"24"
79,96,"24"
102,47,"24"
75,100,"24"
76,86,"24"
90,57,"24"
74,58,"24"
52,140,"24"
132,38,"24"
48,68,"24"
9,115,"24"
140,71,"24"
83,65,"24"
140,74,"24"
100,57,"24"
90,64,"24"
127,28,"24"
114,57,"24"
55,58,"24"
105,48,"24"
43,135,"24"
12,21,"24"
64,92,"24"
95,100,"24"
139,46,"24"
67,92,"24"
21,118,"24"
126,128,"24"
100,47,"24"
95,58,"24"
136,30,"24"
79,52,"24"
36,137,"24"
95,96,"24"
92,90,"24"
99,57,"24"
102,101,"24"
59,60,"24"
70,90,"24"
132,21,"24"
61,99,"24"
27,98,"24"
69,80,"24"
69,114,"24"
78,67,"24"
8,100,"24"
97,94,"24"
42,137,"24"
91,56,"24"
118,19,"24"
68,93,"24"
114,17,"24"
110,54,"23"
69,97,"23"
60,98,"23"
51,115,"23"
92,89,"23"
105,49,"23"
10,107,"23"
62,98,"23"
73,88,"23"
128,134,"23"
61,101,"23"
40,137,"23"
111,48,"23"
135,31,"23"
61,108,"23"
8,111,"23"
89,99,"23"
47,66,"23"
58,106,"23"
65,66,"23"
31,82,"23"
64,72,"23"
131,136,"23"
47,135,"23"
112,57,"23"
74,61,"23"
50,56,"23"
92,71,"23"
58,55,"23"
136,46,"23"
17,106,"23"
11,108,"23"
112,61,"23"
87,60,"23"
85,48,"23"
112,15,"23"
63,112,"23"
108,51,"23"
57,53,"23"
12,112,"23"
77,55,"23"
86,47,"23"
111,46,"23"
85,47,"23"
53,114,"23"
61,49,"23"
51,61,"23"
99,105,"23"
12,108,"23"
117,18,"23"
77,102,"23"
88,57,"23"
81,117,"23"
96,89,"23"
135,27,"23"
16,10,"23"
39,97,"23"
112,44,"23"
34,104,"23"
12,19,"23"
101,94,"23"
30,108,"23"
137,30,"23"
59,70,"23"
40,99,"23"
119,15,"23"
138,37,"23"
128,21,"23"
131,34,"23"
59,87,"23"
49,77,"23"
133,138,"23"
136,35,"23"
140,70,"23"
133,32,"23"
69,95,"23"
107,52,"23"
100,73,"23"
136,27,"23"
137,31,"23"
59,65,"23"
108,11,"23"
127,132,"23"
106,33,"23"
101,69,"23"
47,49,"23"
75,57,"23"
7,105,"23"
15,20,"23"
62,60,"23"
74,84,"23"
73,98,"23"
57,56,"23"
60,102,"23"
118,13,"23"
114,61,"23"
81,65,"23"
116,55,"23"
44,74,"23"
101,52,"23"
96,8,"23"
103,48,"23"
53,124,"23"
132,46,"23"
74,99,"23"
133,124,"23"
76,58,"23"
65,114,"23"
59,72,"23"
9,101,"23"
34,107,"23"
38,101,"23"
55,54,"23"
85,50,"23"
102,11,"23"
65,80,"23"
31,108,"23"
58,88,"23"
116,56,"23"
127,130,"23"
67,84,"23"
35,96,"23"
136,37,"23"
55,89,"23"
65,93,"23"
48,76,"23"
72,90,"23"
98,89,"23"
139,42,"23"
92,61,"23"
73,87,"23"
98,70,"23"
95,93,"23"
44,136,"23"
74,62,"23"
97,8,"23"
68,94,"23"
105,111,"23"
94,53,"23"
17,114,"23"
64,47,"23"
104,13,"23"
108,14,"23"
46,46,"23"
84,63,"23"
129,31,"23"
134,123,"23"
91,61,"23"
36,130,"23"
60,100,"23"
61,84,"23"
42,73,"23"
127,21,"23"
53,55,"23"
139,47,"23"
107,12,"23"
80,57,"23"
64,95,"23"
107,15,"23"
59,90,"23"
50,57,"23"
86,45,"23"
102,98,"23"
86,99,"23"
121,34,"23"
53,58,"23"
118,40,"23"
33,131,"23"
17,12,"23"
100,52,"23"
43,51,"23"
63,81,"23"
29,115,"23"
108,48,"23"
111,44,"23"
62,85,"23"
80,101,"23"
73,61,"23"
62,70,"23"
42,131,"23"
71,90,"23"
12,107,"22"
59,73,"22"
133,126,"22"
77,108,"22"
86,64,"22"
121,72,"22"
32,78,"22"
92,96,"22"
60,103,"22"
99,62,"22"
16,113,"22"
103,54,"22"
120,13,"22"
96,101,"22"
39,98,"22"
14,115,"22"
32,131,"22"
10,114,"22"
102,46,"22"
62,88,"22"
56,73,"22"
119,36,"22"
16,21,"22"
117,39,"22"
65,92,"22"
56,57,"22"
107,14,"22"
96,46,"22"
19,22,"22"
67,96,"22"
107,47,"22"
69,78,"22"
19,20,"22"
133,125,"22"
137,45,"22"
49,61,"22"
73,70,"22"
79,87,"22"
50,87,"22"
52,54,"22"
35,130,"22"
46,66,"22"
16,112,"22"
45,69,"22"
73,49,"22"
126,127,"22"
63,97,"22"
47,47,"22"
79,101,"22"
135,41,"22"
87,44,"22"
12,110,"22"
136,129,"22"
99,93,"22"
68,99,"22"
22,15,"22"
89,98,"22"
110,45,"22"
37,115,"22"
120,71,"22"
13,9,"22"
67,100,"22"
46,84,"22"
43,74,"22"
87,56,"22"
85,66,"22"
117,14,"22"
64,98,"22"
77,49,"22"
137,46,"22"
29,125,"22"
104,110,"22"
35,104,"22"
86,60,"22"
100,10,"22"
54,56,"22"
115,47,"22"
95,73,"22"
90,60,"22"
96,61,"22"
107,10,"22"
44,39,"22"
89,78,"22"
107,11,"22"
69,90,"22"
104,98,"22"
80,51,"22"
120,34,"22"
111,51,"22"
128,73,"22"
135,33,"22"
78,104,"22"
123,125,"22"
101,106,"22"
118,23,"22"
21,117,"22"
7,80,"22"
131,32,"22"
52,88,"22"
38,135,"22"
70,140,"22"
102,56,"22"
122,22,"22"
40,138,"22"
103,10,"22"
28,127,"22"
113,107,"22"
97,95,"22"
56,59,"22"
35,91,"22"
92,62,"22"
126,31,"22"
130,35,"22"
58,105,"22"
119,20,"22"
117,12,"22"
48,53,"22"
12,111,"22"
38,115,"22"
94,99,"22"
38,110,"22"
89,80,"22"
26,135,"22"
134,44,"22"
63,99,"22"
110,43,"22"
85,101,"22"
70,98,"22"
65,47,"22"
95,59,"22"
108,46,"22"
137,47,"22"
136,38,"22"
50,124,"22"
29,124,"22"
99,9,"22"
92,100,"22"
44,133,"22"
100,84,"22"
95,140,"22"
51,124,"22"
86,39,"22"
78,65,"22"
117,17,"22"
83,60,"22"
48,84,"22"
99,97,"22"
137,41,"22"
114,14,"22"
47,65,"22"
100,11,"22"
116,10,"22"
107,51,"22"
113,47,"22"
116,20,"22"
17,113,"22"
84,47,"22"
55,50,"22"
67,48,"22"
113,48,"22"
76,84,"22"
127,121,"22"
77,100,"22"
117,20,"22"
63,111,"22"
117,54,"22"
95,43,"22"
55,62,"22"
28,114,"22"
69,98,"22"
34,106,"22"
110,41,"22"
128,127,"22"
99,87,"22"
58,73,"22"
66,92,"22"
40,116,"22"
140,92,"22"
81,63,"22"
64,96,"22"
36,106,"22"
36,109,"22"
81,62,"22"
14,11,"22"
105,54,"22"
80,69,"22"
15,108,"22"
42,134,"22"
48,43,"22"
61,111,"22"
133,35,"22"
116,17,"22"
35,102,"22"
102,26,"22"
98,52,"22"
111,11,"22"
62,69,"22"
81,51,"22"
64,46,"22"
93,99,"22"
120,18,"22"
19,18,"22"
80,67,"22"
69,89,"22"
111,52,"22"
14,105,"22"
103,58,"22"
36,95,"22"
98,92,"22"
16,109,"22"
134,127,"22"
8,82,"22"
134,36,"22"
65,46,"22"
40,136,"22"
90,94,"22"
14,101,"22"
129,33,"22"
134,34,"22"
85,53,"22"
103,108,"22"
86,43,"22"
76,100,"22"
131,83,"22"
48,139,"22"
88,98,"22"
49,49,"21"
41,127,"21"
128,22,"21"
93,71,"21"
59,103,"21"
35,129,"21"
45,135,"21"
101,102,"21"
137,134,"21"
87,57,"21"
17,75,"21"
115,66,"21"
89,108,"21"
79,66,"21"
110,46,"21"
129,73,"21"
60,55,"21"
101,140,"21"
110,11,"21"
53,77,"21"
44,115,"21"
60,108,"21"
130,24,"21"
73,85,"21"
117,28,"21"
106,22,"21"
137,37,"21"
126,27,"21"
39,137,"21"
112,17,"21"
51,52,"21"
40,128,"21"
12,105,"21"
38,112,"21"
125,127,"21"
66,82,"21"
124,50,"21"
126,125,"21"
129,29,"21"
130,127,"21"
105,13,"21"
44,50,"21"
126,15,"21"
13,104,"21"
97,98,"21"
120,36,"21"
98,96,"21"
86,50,"21"
97,89,"21"
61,56,"21"
109,103,"21"
107,13,"21"
93,72,"21"
129,124,"21"
88,61,"21"
114,62,"21"
51,75,"21"
101,72,"21"
34,133,"21"
96,55,"21"
117,11,"21"
98,98,"21"
87,98,"21"
46,81,"21"
66,98,"21"
107,20,"21"
90,139,"21"
137,49,"21"
97,58,"21"
105,15,"21"
51,59,"21"
16,74,"21"
76,85,"21"
99,47,"21"
101,65,"21"
67,83,"21"
34,91,"21"
100,89,"21"
18,19,"21"
69,77,"21"
75,47,"21"
125,133,"21"
132,36,"21"
83,9,"21"
66,86,"21"
72,116,"21"
64,45,"21"
119,19,"21"
91,8,"21"
75,85,"21"
100,51,"21"
44,43,"21"
34,88,"21"
100,81,"21"
117,19,"21"
10,112,"21"
92,8,"21"
77,47,"21"
31,106,"21"
123,26,"21"
73,96,"21"
100,98,"21"
79,99,"21"
130,137,"21"
76,60,"21"
66,100,"21"
91,111,"21"
35,86,"21"
132,42,"21"
97,71,"21"
140,55,"21"
69,91,"21"
101,13,"21"
50,51,"21"
90,62,"21"
113,108,"21"
18,112,"21"
108,12,"21"
12,121,"21"
65,98,"21"
10,18,"21"
28,124,"21"
132,37,"21"
110,37,"21"
109,15,"21"
10,120,"21"
95,53,"21"
63,89,"21"
55,75,"21"
46,49,"21"
102,51,"21"
136,41,"21"
83,53,"21"
28,113,"21"
88,94,"21"
29,110,"21"
136,81,"21"
32,118,"21"
133,28,"21"
109,33,"21"
57,55,"21"
115,61,"21"
94,86,"21"
106,46,"21"
132,33,"21"
134,40,"21"
117,38,"21"
103,49,"21"
81,8,"21"
133,41,"21"
111,40,"21"
101,11,"21"
71,91,"21"
136,139,"21"
62,84,"21"
57,59,"21"
12,123,"21"
109,45,"21"
35,137,"21"
86,48,"21"
49,53,"21"
95,24,"21"
47,69,"21"
79,64,"21"
114,47,"21"
126,32,"21"
88,78,"21"
19,11,"21"
123,30,"21"
79,54,"21"
140,61,"21"
96,92,"21"
72,100,"21"
18,115,"21"
35,139,"21"
123,22,"21"
58,112,"21"
132,31,"21"
56,113,"21"
74,96,"21"
35,131,"21"
113,14,"21"
39,113,"21"
16,104,"21"
126,134,"21"
117,10,"21"
74,49,"21"
140,93,"21"
93,85,"21"
81,57,"21"
69,48,"21"
126,126,"21"
138,138,"21"
97,70,"21"
54,125,"21"
20,116,"21"
89,44,"21"
130,27,"21"
20,20,"21"
112,62,"21"
87,43,"21"
105,31,"21"
13,112,"21"
75,135,"21"
9,106,"21"
68,82,"21"
72,98,"21"
102,49,"21"
75,89,"21"
46,80,"21"
132,32,"21"
53,50,"21"
31,92,"21"
114,13,"21"
122,47,"21"
64,86,"21"
63,83,"21"
116,15,"21"
102,97,"21"
36,99,"21"
118,42,"21"
66,78,"21"
137,133,"21"
78,54,"21"
87,45,"21"
20,16,"21"
105,52,"21"
131,20,"21"
71,114,"21"
75,50,"21"
54,54,"21"
87,63,"21"
21,98,"20"
100,71,"20"
98,94,"20"
88,63,"20"
57,64,"20"
47,115,"20"
32,130,"20"
41,103,"20"
134,138,"20"
106,45,"20"
98,25,"20"
126,124,"20"
10,106,"20"
106,32,"20"
76,102,"20"
122,50,"20"
82,50,"20"
120,17,"20"
69,81,"20"
44,121,"20"
70,91,"20"
128,122,"20"
76,32,"20"
97,41,"20"
127,127,"20"
52,56,"20"
107,112,"20"
103,102,"20"
41,114,"20"
8,57,"20"
112,54,"20"
101,67,"20"
66,46,"20"
107,50,"20"
88,62,"20"
119,35,"20"
49,76,"20"
93,112,"20"
15,106,"20"
20,117,"20"
23,13,"20"
124,129,"20"
56,60,"20"
122,23,"20"
37,132,"20"
110,47,"20"
47,55,"20"
8,99,"20"
59,89,"20"
125,126,"20"
124,31,"20"
87,64,"20"
10,108,"20"
76,48,"20"
42,133,"20"
72,60,"20"
59,57,"20"
46,79,"20"
123,127,"20"
53,57,"20"
34,92,"20"
57,57,"20"
82,35,"20"
31,77,"20"
59,56,"20"
47,137,"20"
64,84,"20"
100,46,"20"
80,63,"20"
94,96,"20"
69,115,"20"
129,128,"20"
24,116,"20"
97,56,"20"
37,114,"20"
46,65,"20"
52,9,"20"
67,77,"20"
132,48,"20"
100,99,"20"
140,63,"20"
114,16,"20"
66,48,"20"
42,124,"20"
99,71,"20"
60,86,"20"
139,50,"20"
112,42,"20"
27,113,"20"
91,83,"20"
49,123,"20"
134,37,"20"
35,106,"20"
76,96,"20"
108,47,"20"
20,14,"20"
66,95,"20"
34,134,"20"
126,53,"20"
141,44,"20"
139,74,"20"
116,66,"20"
124,132,"20"
68,115,"20"
71,87,"20"
50,78,"20"
115,46,"20"
17,129,"20"
113,62,"20"
118,54,"20"
61,83,"20"
46,50,"20"
88,64,"20"
70,115,"20"
30,109,"20"
11,19,"20"
39,114,"20"
13,106,"20"
71,60,"20"
102,52,"20"
7,101,"20"
9,69,"20"
48,60,"20"
136,42,"20"
58,49,"20"
38,137,"20"
58,101,"20"
77,51,"20"
101,56,"20"
91,98,"20"
18,11,"20"
46,83,"20"
36,104,"20"
37,129,"20"
91,72,"20"
76,8,"20"
34,94,"20"
97,91,"20"
11,110,"20"
140,53,"20"
81,34,"20"
33,107,"20"
62,111,"20"
46,122,"20"
105,110,"20"
75,99,"20"
68,98,"20"
131,50,"20"
119,17,"20"
12,104,"20"
79,53,"20"
129,127,"20"
64,99,"20"
129,32,"20"
85,99,"20"
132,39,"20"
56,75,"20"
13,114,"20"
60,114,"20"
53,52,"20"
28,77,"20"
97,55,"20"
63,85,"20"
109,52,"20"
95,87,"20"
64,91,"20"
62,83,"20"
115,42,"20"
36,107,"20"
131,138,"20"
39,134,"20"
48,67,"20"
112,49,"20"
138,41,"20"
71,99,"20"
110,106,"20"
28,78,"20"
89,8,"20"
92,113,"20"
118,25,"20"
60,87,"20"
132,28,"20"
127,125,"20"
91,62,"20"
99,98,"20"
123,12,"20"
34,101,"20"
129,23,"20"
100,105,"20"
65,87,"20"
94,54,"20"
38,136,"20"
111,50,"20"
45,7,"20"
86,63,"20"
134,42,"20"
56,53,"20"
51,55,"20"
99,95,"20"
117,22,"20"
93,43,"20"
99,11,"20"
59,105,"20"
69,140,"20"
80,105,"20"
56,62,"20"
60,109,"20"
49,115,"20"
36,87,"20"
73,62,"20"
108,43,"20"
114,48,"20"
29,116,"20"
140,51,"20"
125,29,"20"
120,21,"20"
130,138,"20"
104,74,"20"
70,12,"20"
33,86,"20"
24,26,"20"
139,63,"20"
70,92,"20"
58,90,"20"
55,76,"20"
109,46,"20"
11,107,"20"
99,101,"20"
85,38,"20"
90,8,"20"
99,140,"20"
53,62,"20"
103,13,"20"
120,22,"20"
86,40,"20"
112,52,"20"
104,102,"20"
46,116,"20"
112,106,"20"
72,63,"20"
67,91,"20"
140,52,"20"
96,71,"20"
114,65,"20"
58,103,"20"
68,84,"20"
54,140,"20"
70,88,"20"
95,92,"20"
94,95,"20"
119,52,"20"
100,132,"20"
141,50,"20"
34,131,"20"
116,44,"20"
116,12,"20"
104,49,"19"
49,56,"19"
48,69,"19"
100,25,"19"
124,27,"19"
16,12,"19"
68,78,"19"
140,57,"19"
40,72,"19"
11,113,"19"
111,39,"19"
90,72,"19"
131,48,"19"
50,16,"19"
15,114,"19"
91,57,"19"
117,72,"19"
54,58,"19"
119,14,"19"
139,96,"19"
65,48,"19"
125,129,"19"
31,129,"19"
116,18,"19"
12,115,"19"
62,57,"19"
14,21,"19"
71,98,"19"
121,15,"19"
44,48,"19"
137,42,"19"
29,120,"19"
123,32,"19"
78,11,"19"
63,49,"19"
82,54,"19"
134,32,"19"
43,117,"19"
47,68,"19"
111,45,"19"
126,29,"19"
41,60,"19"
70,113,"19"
115,43,"19"
40,130,"19"
66,140,"19"
105,57,"19"
40,73,"19"
102,73,"19"
35,132,"19"
86,65,"19"
18,117,"19"
46,73,"19"
30,110,"19"
14,102,"19"
108,36,"19"
111,13,"19"
139,93,"19"
140,105,"19"
18,24,"19"
93,23,"19"
20,15,"19"
109,139,"19"
87,62,"19"
45,82,"19"
49,51,"19"
95,71,"19"
113,16,"19"
78,83,"19"
132,26,"19"
50,114,"19"
106,102,"19"
111,41,"19"
109,20,"19"
50,139,"19"
8,63,"19"
106,50,"19"
125,124,"19"
57,72,"19"
134,124,"19"
137,131,"19"
113,56,"19"
113,46,"19"
98,61,"19"
36,97,"19"
123,29,"19"
123,130,"19"
138,104,"19"
104,16,"19"
20,12,"19"
103,32,"19"
128,125,"19"
100,63,"19"
46,54,"19"
101,82,"19"
69,83,"19"
50,59,"19"
56,55,"19"
125,132,"19"
96,99,"19"
132,122,"19"
71,88,"19"
118,22,"19"
104,32,"19"
53,56,"19"
49,58,"19"
74,51,"19"
116,29,"19"
22,19,"19"
15,12,"19"
84,60,"19"
100,45,"19"
138,48,"19"
45,80,"19"
103,110,"19"
34,130,"19"
131,31,"19"
97,88,"19"
77,9,"19"
35,83,"19"
78,52,"19"
47,108,"19"
111,49,"19"
12,68,"19"
82,65,"19"
70,82,"19"
22,14,"19"
108,52,"19"
46,82,"19"
138,131,"19"
18,18,"19"
98,60,"19"
62,48,"19"
111,14,"19"
126,133,"19"
17,19,"19"
125,125,"19"
71,46,"19"
54,57,"19"
84,99,"19"
75,139,"19"
110,12,"19"
33,128,"19"
76,98,"19"
17,11,"19"
70,112,"19"
103,109,"19"
16,116,"19"
133,127,"19"
72,99,"19"
31,109,"19"
35,136,"19"
100,76,"19"
71,8,"19"
135,36,"19"
112,41,"19"
117,41,"19"
129,26,"19"
79,56,"19"
61,100,"19"
73,51,"19"
29,135,"19"
53,53,"19"
69,132,"19"
114,42,"19"
128,31,"19"
45,48,"19"
96,52,"19"
124,130,"19"
105,29,"19"
80,78,"19"
89,63,"19"
48,52,"19"
115,17,"19"
101,80,"19"
61,86,"19"
133,40,"19"
83,62,"19"
52,124,"19"
127,135,"19"
48,66,"19"
72,79,"19"
43,38,"19"
84,104,"19"
47,16,"19"
84,37,"19"
104,12,"19"
130,129,"19"
21,75,"19"
12,114,"19"
56,140,"19"
47,138,"19"
127,124,"19"
41,135,"19"
100,72,"19"
139,94,"19"
59,50,"19"
130,23,"19"
115,45,"19"
68,79,"19"
23,118,"19"
66,114,"19"
99,103,"19"
36,108,"19"
92,57,"19"
121,32,"19"
88,77,"19"
23,117,"19"
125,23,"19"
141,45,"19"
95,99,"19"
98,42,"19"
51,9,"19"
94,8,"19"
88,76,"19"
123,132,"19"
137,80,"19"
30,127,"19"
33,92,"19"
85,62,"19"
61,48,"19"
135,126,"19"
69,131,"19"
102,75,"19"
135,78,"19"
97,69,"19"
58,113,"19"
113,59,"19"
118,14,"19"
95,94,"19"
61,98,"19"
33,101,"19"
35,101,"19"
101,84,"19"
117,74,"19"
140,82,"19"
101,70,"19"
123,131,"19"
14,104,"19"
29,76,"19"
96,42,"19"
131,40,"19"
31,130,"19"
96,72,"19"
54,113,"19"
17,99,"19"
80,50,"19"
132,25,"19"
133,44,"19"
128,123,"19"
114,46,"19"
124,30,"19"
78,100,"19"
102,45,"19"
15,113,"19"
72,7,"19"
80,66,"19"
112,40,"19"
83,8,"19"
99,94,"19"
100,101,"19"
78,117,"19"
76,113,"19"
34,87,"19"
139,84,"19"
137,132,"19"
130,74,"19"
46,67,"19"
72,49,"19"
50,58,"19"
45,133,"19"
72,8,"19"
26,126,"19"
33,130,"19"
63,8,"19"
22,120,"18"
110,51,"18"
127,23,"18"
101,66,"18"
133,136,"18"
109,37,"18"
33,103,"18"
52,136,"18"
97,90,"18"
30,95,"18"
113,60,"18"
95,9,"18"
95,97,"18"
57,108,"18"
42,7,"18"
37,80,"18"
86,42,"18"
118,30,"18"
138,130,"18"
37,135,"18"
119,25,"18"
119,53,"18"
132,29,"18"
101,68,"18"
10,113,"18"
13,10,"18"
21,116,"18"
128,25,"18"
17,111,"18"
129,51,"18"
64,101,"18"
94,41,"18"
113,40,"18"
74,101,"18"
21,74,"18"
110,75,"18"
73,8,"18"
59,101,"18"
30,126,"18"
121,16,"18"
55,64,"18"
41,128,"18"
45,51,"18"
79,140,"18"
80,33,"18"
74,50,"18"
37,127,"18"
37,43,"18"
58,76,"18"
123,129,"18"
22,117,"18"
21,15,"18"
22,20,"18"
73,86,"18"
101,79,"18"
111,19,"18"
127,22,"18"
132,100,"18"
7,100,"18"
70,132,"18"
55,56,"18"
99,53,"18"
78,53,"18"
48,46,"18"
126,23,"18"
63,98,"18"
106,113,"18"
30,131,"18"
59,113,"18"
104,100,"18"
108,16,"18"
33,138,"18"
89,45,"18"
101,85,"18"
41,113,"18"
45,120,"18"
139,53,"18"
21,97,"18"
118,41,"18"
39,78,"18"
84,48,"18"
113,49,"18"
56,49,"18"
20,118,"18"
67,46,"18"
32,137,"18"
117,29,"18"
38,140,"18"
98,47,"18"
74,47,"18"
106,34,"18"
99,75,"18"
116,16,"18"
35,84,"18"
113,43,"18"
104,104,"18"
77,109,"18"
7,64,"18"
68,100,"18"
20,123,"18"
14,114,"18"
58,109,"18"
118,37,"18"
139,52,"18"
133,123,"18"
38,80,"18"
12,102,"18"
125,25,"18"
109,13,"18"
113,12,"18"
86,41,"18"
128,121,"18"
140,59,"18"
118,53,"18"
50,61,"18"
93,95,"18"
100,83,"18"
120,129,"18"
139,51,"18"
103,50,"18"
140,58,"18"
137,40,"18"
117,21,"18"
39,133,"18"
98,9,"18"
46,72,"18"
9,100,"18"
36,85,"18"
19,118,"18"
94,46,"18"
108,50,"18"
128,16,"18"
67,81,"18"
77,59,"18"
101,25,"18"
21,23,"18"
120,11,"18"
36,100,"18"
137,140,"18"
70,53,"18"
100,102,"18"
17,112,"18"
63,86,"18"
58,107,"18"
89,40,"18"
121,11,"18"
55,95,"18"
138,40,"18"
7,74,"18"
45,38,"18"
60,133,"18"
77,97,"18"
106,107,"18"
30,129,"18"
32,82,"18"
19,14,"18"
52,113,"18"
132,101,"18"
82,53,"18"
49,50,"18"
96,97,"18"
125,18,"18"
64,87,"18"
48,55,"18"
74,88,"18"
90,97,"18"
63,72,"18"
135,38,"18"
48,45,"18"
90,9,"18"
30,128,"18"
135,40,"18"
111,53,"18"
18,21,"18"
75,51,"18"
59,104,"18"
77,95,"18"
62,106,"18"
71,94,"18"
51,53,"18"
102,13,"18"
70,78,"18"
102,83,"18"
23,121,"18"
133,137,"18"
33,90,"18"
102,70,"18"
79,49,"18"
102,15,"18"
121,126,"18"
135,30,"18"
104,101,"18"
33,82,"18"
54,51,"18"
101,45,"18"
75,97,"18"
124,23,"18"
110,16,"18"
101,47,"18"
76,65,"18"
70,43,"18"
56,126,"18"
111,42,"18"
99,108,"18"
58,75,"18"
138,38,"18"
31,83,"18"
44,119,"18"
48,137,"18"
101,98,"18"
64,59,"18"
122,49,"18"
93,114,"18"
45,63,"18"
43,116,"18"
39,131,"18"
96,90,"18"
17,109,"18"
118,55,"18"
42,72,"18"
132,126,"18"
65,138,"18"
16,111,"18"
69,61,"18"
41,8,"18"
19,114,"18"
35,134,"18"
41,73,"18"
131,43,"18"
92,94,"18"
110,35,"18"
105,16,"18"
134,45,"18"
140,73,"18"
104,131,"18"
92,95,"18"
66,85,"18"
71,113,"18"
