"year","season","team","bans","ban_order","num_bans","ban_percentage","total_bans"
"2015","Spring","redBans","Janna",3,"10","1.54","650"
"2015","Spring","redBans","Irelia",3,"10","1.54","650"
"2015","Spring","redBans","Thresh",3,"9","1.38","650"
"2015","Spring","redBans","Veigar",3,"9","1.38","650"
"2015","Spring","redBans","Rengar",3,"9","1.38","650"
"2015","Spring","redBans","Corki",3,"8","1.23","650"
"2015","Spring","redBans","Syndra",3,"7","1.08","650"
"2015","Spring","redBans","Azir",3,"7","1.08","650"
"2015","Spring","redBans","Sivir",3,"6","0.92","650"
"2015","Spring","redBans","Khazix",3,"4","0.62","650"
"2015","Spring","redBans","Vi",3,"4","0.62","650"
"2015","Spring","redBans","Leona",3,"4","0.62","650"
"2015","Spring","redBans","Gragas",3,"4","0.62","650"
"2015","Spring","redBans","Jayce",3,"4","0.62","650"
"2015","Spring","redBans","Fizz",3,"4","0.62","650"
"2015","Spring","redBans","Jinx",3,"4","0.62","650"
"2015","Spring","redBans","Graves",3,"3","0.46","650"
"2015","Spring","redBans","Nunu",3,"3","0.46","650"
"2015","Spring","redBans","Pantheon",3,"3","0.46","650"
"2015","Spring","redBans","Shyvana",3,"3","0.46","650"
"2015","Spring","redBans","Sion",3,"3","0.46","650"
"2015","Spring","redBans","TwistedFate",3,"3","0.46","650"
"2015","Spring","redBans","Viktor",3,"3","0.46","650"
"2015","Spring","redBans","Warwick",3,"3","0.46","650"
"2015","Spring","redBans","Nautilus",3,"3","0.46","650"
"2015","Spring","redBans","Kennen",3,"3","0.46","650"
"2015","Spring","redBans","KogMaw",3,"3","0.46","650"
"2015","Spring","redBans","Diana",3,"2","0.31","650"
"2015","Spring","redBans","Lucian",3,"2","0.31","650"
"2015","Spring","redBans","Soraka",3,"2","0.31","650"
"2015","Spring","redBans","Olaf",3,"2","0.31","650"
"2015","Spring","redBans","Tristana",3,"2","0.31","650"
"2015","Spring","redBans","Alistar",3,"2","0.31","650"
"2015","Spring","redBans","Zilean",3,"1","0.15","650"
"2015","Spring","redBans","Vladimir",3,"1","0.15","650"
"2015","Spring","redBans","Udyr",3,"1","0.15","650"
"2015","Spring","redBans","Orianna",3,"1","0.15","650"
"2015","Spring","redBans","Jax",3,"1","0.15","650"
"2015","Spring","redBans","DrMundo",3,"1","0.15","650"
"2015","Spring","redBans","Ryze",3,"1","0.15","650"
"2015","Spring","redBans","Nami",3,"1","0.15","650"
"2015","Spring","redBans","Chogath",3,"1","0.15","650"
"2015","Spring","redBans","Karthus",3,"1","0.15","650"
"2015","Spring","redBans","Elise",3,"1","0.15","650"
"2015","Spring","redBans","Evelynn",3,"1","0.15","650"
"2015","Spring","redBans","Malphite",3,"1","0.15","650"
"2015","Spring","redBans","Yasuo",3,"1","0.15","650"
"2015","Spring","redBans","Ziggs",3,"1","0.15","650"
"2015","Summer","blueBans","Azir",1,"88","10.60","830"
"2015","Summer","blueBans","Kalista",1,"54","6.51","830"
"2015","Summer","blueBans","Rumble",1,"50","6.02","830"
"2015","Summer","blueBans","Leblanc",1,"38","4.58","830"
"2015","Summer","blueBans","Nidalee",1,"28","3.37","830"
"2015","Summer","blueBans","Cassiopeia",1,"26","3.13","830"
"2015","Summer","blueBans","Gragas",1,"26","3.13","830"
"2015","Summer","blueBans","Fizz",1,"24","2.89","830"
"2015","Summer","blueBans","Alistar",1,"24","2.89","830"
"2015","Summer","blueBans","Lulu",1,"23","2.77","830"
"2015","Summer","blueBans","Maokai",1,"23","2.77","830"
"2015","Summer","blueBans","Thresh",1,"22","2.65","830"
"2015","Summer","blueBans","RekSai",1,"21","2.53","830"
"2015","Summer","blueBans","Urgot",1,"20","2.41","830"
"2015","Summer","blueBans","Ryze",1,"20","2.41","830"
"2015","Summer","blueBans","Annie",1,"19","2.29","830"
"2015","Summer","blueBans","Viktor",1,"18","2.17","830"
"2015","Summer","blueBans","TwistedFate",1,"18","2.17","830"
"2015","Summer","blueBans","Hecarim",1,"18","2.17","830"
"2015","Summer","blueBans","Zed",1,"17","2.05","830"
"2015","Summer","blueBans","Varus",1,"16","1.93","830"
"2015","Summer","blueBans","Vayne",1,"14","1.69","830"
"2015","Summer","blueBans","Sivir",1,"14","1.69","830"
"2015","Summer","blueBans","Ezreal",1,"12","1.45","830"
"2015","Summer","blueBans","Vladimir",1,"10","1.20","830"
"2015","Summer","blueBans","Gnar",1,"10","1.20","830"
"2015","Summer","blueBans","Morgana",1,"10","1.20","830"
"2015","Summer","blueBans","Shen",1,"9","1.08","830"
"2015","Summer","blueBans","Bard",1,"9","1.08","830"
"2015","Summer","blueBans","Yasuo",1,"8","0.96","830"
"2015","Summer","blueBans","Jax",1,"8","0.96","830"
"2015","Summer","blueBans","Draven",1,"7","0.84","830"
"2015","Summer","blueBans","Irelia",1,"7","0.84","830"
"2015","Summer","blueBans","TahmKench",1,"7","0.84","830"
"2015","Summer","blueBans","Jayce",1,"6","0.72","830"
"2015","Summer","blueBans","Kassadin",1,"6","0.72","830"
"2015","Summer","blueBans","Ashe",1,"6","0.72","830"
"2015","Summer","blueBans","Ekko",1,"6","0.72","830"
"2015","Summer","blueBans","Gangplank",1,"6","0.72","830"
"2015","Summer","blueBans","LeeSin",1,"5","0.60","830"
"2015","Summer","blueBans","Malphite",1,"5","0.60","830"
"2015","Summer","blueBans","Nautilus",1,"5","0.60","830"
"2015","Summer","blueBans","Olaf",1,"5","0.60","830"
"2015","Summer","blueBans","Veigar",1,"5","0.60","830"
"2015","Summer","blueBans","KogMaw",1,"5","0.60","830"
"2015","Summer","blueBans","Evelynn",1,"5","0.60","830"
"2015","Summer","blueBans","Ahri",1,"5","0.60","830"
"2015","Summer","blueBans","Jinx",1,"4","0.48","830"
"2015","Summer","blueBans","Diana",1,"4","0.48","830"
"2015","Summer","blueBans","Braum",1,"3","0.36","830"
"2015","Summer","blueBans","Kennen",1,"3","0.36","830"
"2015","Summer","blueBans","Elise",1,"3","0.36","830"
"2015","Summer","blueBans","Nunu",1,"3","0.36","830"
"2015","Summer","blueBans","Chogath",1,"3","0.36","830"
"2015","Summer","blueBans","JarvanIV",1,"2","0.24","830"
"2015","Summer","blueBans","Janna",1,"2","0.24","830"
"2015","Summer","blueBans","Orianna",1,"2","0.24","830"
"2015","Summer","blueBans","Lissandra",1,"2","0.24","830"
"2015","Summer","blueBans","Renekton",1,"2","0.24","830"
"2015","Summer","blueBans","DrMundo",1,"1","0.12","830"
"2015","Summer","blueBans","Shyvana",1,"1","0.12","830"
"2015","Summer","blueBans","Darius",1,"1","0.12","830"
"2015","Summer","blueBans","MasterYi",1,"1","0.12","830"
"2015","Summer","blueBans","Sejuani",1,"1","0.12","830"
"2015","Summer","blueBans","Karma",1,"1","0.12","830"
"2015","Summer","blueBans","Fiora",1,"1","0.12","830"
"2015","Summer","blueBans","Soraka",1,"1","0.12","830"
"2015","Summer","blueBans","Tristana",1,"1","0.12","830"
"2015","Summer","blueBans","Kalista",2,"51","6.16","828"
"2015","Summer","blueBans","Gragas",2,"44","5.31","828"
"2015","Summer","blueBans","Alistar",2,"42","5.07","828"
"2015","Summer","blueBans","RekSai",2,"37","4.47","828"
"2015","Summer","blueBans","Azir",2,"32","3.86","828"
"2015","Summer","blueBans","Nidalee",2,"30","3.62","828"
"2015","Summer","blueBans","Lulu",2,"29","3.50","828"
"2015","Summer","blueBans","Leblanc",2,"28","3.38","828"
"2015","Summer","blueBans","Fizz",2,"27","3.26","828"
"2015","Summer","blueBans","Ryze",2,"27","3.26","828"
"2015","Summer","blueBans","Rumble",2,"27","3.26","828"
"2015","Summer","blueBans","Maokai",2,"26","3.14","828"
"2015","Summer","blueBans","TwistedFate",2,"26","3.14","828"
"2015","Summer","blueBans","Cassiopeia",2,"25","3.02","828"
"2015","Summer","blueBans","Sivir",2,"25","3.02","828"
"2015","Summer","blueBans","Annie",2,"22","2.66","828"
"2015","Summer","blueBans","Shen",2,"22","2.66","828"
"2015","Summer","blueBans","Viktor",2,"21","2.54","828"
"2015","Summer","blueBans","Thresh",2,"17","2.05","828"
"2015","Summer","blueBans","Hecarim",2,"16","1.93","828"
"2015","Summer","blueBans","Morgana",2,"14","1.69","828"
"2015","Summer","blueBans","Varus",2,"13","1.57","828"
"2015","Summer","blueBans","Gangplank",2,"11","1.33","828"
"2015","Summer","blueBans","Ezreal",2,"11","1.33","828"
"2015","Summer","blueBans","Ahri",2,"11","1.33","828"
"2015","Summer","blueBans","Elise",2,"10","1.21","828"
"2015","Summer","blueBans","Sejuani",2,"10","1.21","828"
"2015","Summer","blueBans","KogMaw",2,"10","1.21","828"
"2015","Summer","blueBans","Vladimir",2,"9","1.09","828"
"2015","Summer","blueBans","Braum",2,"8","0.97","828"
"2015","Summer","blueBans","Jayce",2,"8","0.97","828"
"2015","Summer","blueBans","Nautilus",2,"8","0.97","828"
"2015","Summer","blueBans","Gnar",2,"8","0.97","828"
"2015","Summer","blueBans","Kennen",2,"7","0.85","828"
"2015","Summer","blueBans","Yasuo",2,"7","0.85","828"
"2015","Summer","blueBans","Urgot",2,"7","0.85","828"
"2015","Summer","blueBans","Evelynn",2,"7","0.85","828"
"2015","Summer","blueBans","Ekko",2,"6","0.72","828"
"2015","Summer","blueBans","Kassadin",2,"6","0.72","828"
"2015","Summer","blueBans","Bard",2,"6","0.72","828"
"2015","Summer","blueBans","Zed",2,"5","0.60","828"
"2015","Summer","blueBans","LeeSin",2,"5","0.60","828"
"2015","Summer","blueBans","Darius",2,"5","0.60","828"
"2015","Summer","blueBans","Soraka",2,"4","0.48","828"
"2015","Summer","blueBans","TahmKench",2,"4","0.48","828"
"2015","Summer","blueBans","Tristana",2,"4","0.48","828"
"2015","Summer","blueBans","Ashe",2,"4","0.48","828"
"2015","Summer","blueBans","Jax",2,"4","0.48","828"
"2015","Summer","blueBans","Orianna",2,"4","0.48","828"
"2015","Summer","blueBans","Vayne",2,"4","0.48","828"
"2015","Summer","blueBans","Olaf",2,"3","0.36","828"
"2015","Summer","blueBans","Janna",2,"3","0.36","828"
"2015","Summer","blueBans","Riven",2,"3","0.36","828"
"2015","Summer","blueBans","Fiora",2,"2","0.24","828"
"2015","Summer","blueBans","Draven",2,"2","0.24","828"
"2015","Summer","blueBans","Diana",2,"2","0.24","828"
"2015","Summer","blueBans","Lucian",2,"2","0.24","828"
"2015","Summer","blueBans","Lissandra",2,"2","0.24","828"
"2015","Summer","blueBans","Shyvana",2,"2","0.24","828"
"2015","Summer","blueBans","Sion",2,"2","0.24","828"
"2015","Summer","blueBans","Corki",2,"1","0.12","828"
"2015","Summer","blueBans","Shaco",2,"1","0.12","828"
"2015","Summer","blueBans","Jinx",2,"1","0.12","828"
"2015","Summer","blueBans","Mordekaiser",2,"1","0.12","828"
"2015","Summer","blueBans","Malphite",2,"1","0.12","828"
"2015","Summer","blueBans","Veigar",2,"1","0.12","828"
"2015","Summer","blueBans","Kindred",2,"1","0.12","828"
"2015","Summer","blueBans","Nunu",2,"1","0.12","828"
"2015","Summer","blueBans","JarvanIV",2,"1","0.12","828"
"2015","Summer","blueBans","Zac",2,"1","0.12","828"
"2015","Summer","blueBans","Karma",2,"1","0.12","828"
"2015","Summer","blueBans","Kalista",3,"63","7.65","823"
"2015","Summer","blueBans","Alistar",3,"63","7.65","823"
"2015","Summer","blueBans","RekSai",3,"53","6.44","823"
"2015","Summer","blueBans","Gragas",3,"49","5.95","823"
"2015","Summer","blueBans","Ryze",3,"42","5.10","823"
"2015","Summer","blueBans","Azir",3,"34","4.13","823"
"2015","Summer","blueBans","Leblanc",3,"33","4.01","823"
"2015","Summer","blueBans","Lulu",3,"32","3.89","823"
"2015","Summer","blueBans","Sivir",3,"27","3.28","823"
"2015","Summer","blueBans","TwistedFate",3,"24","2.92","823"
"2015","Summer","blueBans","Maokai",3,"24","2.92","823"
"2015","Summer","blueBans","Elise",3,"24","2.92","823"
"2015","Summer","blueBans","Fizz",3,"17","2.07","823"
"2015","Summer","blueBans","Annie",3,"17","2.07","823"
"2015","Summer","blueBans","Hecarim",3,"16","1.94","823"
"2015","Summer","blueBans","Shen",3,"16","1.94","823"
"2015","Summer","blueBans","Rumble",3,"15","1.82","823"
"2015","Summer","blueBans","Nidalee",3,"14","1.70","823"
"2015","Summer","blueBans","Varus",3,"14","1.70","823"
"2015","Summer","blueBans","Thresh",3,"13","1.58","823"
"2015","Summer","blueBans","Gnar",3,"13","1.58","823"
"2015","Summer","blueBans","Mordekaiser",3,"12","1.46","823"
"2015","Summer","blueBans","Cassiopeia",3,"12","1.46","823"
"2015","Summer","blueBans","Morgana",3,"12","1.46","823"
"2015","Summer","blueBans","Ekko",3,"11","1.34","823"
"2015","Summer","blueBans","Nautilus",3,"10","1.22","823"
"2015","Summer","blueBans","Viktor",3,"9","1.09","823"
"2015","Summer","blueBans","TahmKench",3,"9","1.09","823"
"2015","Summer","blueBans","Urgot",3,"7","0.85","823"
"2015","Summer","blueBans","Sejuani",3,"7","0.85","823"
"2015","Summer","blueBans","Braum",3,"7","0.85","823"
"2015","Summer","blueBans","Vayne",3,"7","0.85","823"
"2015","Summer","blueBans","Gangplank",3,"7","0.85","823"
"2015","Summer","blueBans","LeeSin",3,"7","0.85","823"
"2015","Summer","blueBans","Vladimir",3,"6","0.73","823"
"2015","Summer","blueBans","Jayce",3,"6","0.73","823"
"2015","Summer","blueBans","Zed",3,"6","0.73","823"
"2015","Summer","blueBans","Ahri",3,"5","0.61","823"
"2015","Summer","blueBans","Evelynn",3,"5","0.61","823"
"2015","Summer","blueBans","Kassadin",3,"5","0.61","823"
"2015","Summer","blueBans","Tristana",3,"5","0.61","823"
"2015","Summer","blueBans","Riven",3,"4","0.49","823"
"2015","Summer","blueBans","JarvanIV",3,"4","0.49","823"
"2015","Summer","blueBans","Janna",3,"4","0.49","823"
"2015","Summer","blueBans","Diana",3,"4","0.49","823"
"2015","Summer","blueBans","Yasuo",3,"4","0.49","823"
"2015","Summer","blueBans","KogMaw",3,"4","0.49","823"
"2015","Summer","blueBans","DrMundo",3,"3","0.36","823"
"2015","Summer","blueBans","Jinx",3,"3","0.36","823"
"2015","Summer","blueBans","Lucian",3,"3","0.36","823"
"2015","Summer","blueBans","Trundle",3,"3","0.36","823"
"2015","Summer","blueBans","Ezreal",3,"3","0.36","823"
"2015","Summer","blueBans","Darius",3,"3","0.36","823"
"2015","Summer","blueBans","Corki",3,"2","0.24","823"
"2015","Summer","blueBans","Malphite",3,"2","0.24","823"
"2015","Summer","blueBans","Chogath",3,"2","0.24","823"
"2015","Summer","blueBans","Olaf",3,"2","0.24","823"
"2015","Summer","blueBans","Ziggs",3,"2","0.24","823"
"2015","Summer","blueBans","Kindred",3,"2","0.24","823"
"2015","Summer","blueBans","Bard",3,"2","0.24","823"
"2015","Summer","blueBans","Syndra",3,"1","0.12","823"
"2015","Summer","blueBans","Kennen",3,"1","0.12","823"
"2015","Summer","blueBans","Irelia",3,"1","0.12","823"
"2015","Summer","blueBans","Shyvana",3,"1","0.12","823"
"2015","Summer","blueBans","Fiora",3,"1","0.12","823"
"2015","Summer","blueBans","Xerath",3,"1","0.12","823"
"2015","Summer","blueBans","Draven",3,"1","0.12","823"
"2015","Summer","blueBans","Veigar",3,"1","0.12","823"
"2015","Summer","blueBans","Galio",3,"1","0.12","823"
"2015","Summer","redBans","Kalista",1,"203","24.46","830"
"2015","Summer","redBans","Ryze",1,"129","15.54","830"
"2015","Summer","redBans","Azir",1,"70","8.43","830"
"2015","Summer","redBans","Gangplank",1,"29","3.49","830"
"2015","Summer","redBans","Lulu",1,"23","2.77","830"
"2015","Summer","redBans","Alistar",1,"22","2.65","830"
"2015","Summer","redBans","Leblanc",1,"21","2.53","830"
"2015","Summer","redBans","Mordekaiser",1,"19","2.29","830"
"2015","Summer","redBans","Nidalee",1,"18","2.17","830"
"2015","Summer","redBans","Rumble",1,"18","2.17","830"
"2015","Summer","redBans","Sivir",1,"17","2.05","830"
"2015","Summer","redBans","Zed",1,"15","1.81","830"
"2015","Summer","redBans","Thresh",1,"15","1.81","830"
"2015","Summer","redBans","Fizz",1,"14","1.69","830"
"2015","Summer","redBans","Gragas",1,"14","1.69","830"
"2015","Summer","redBans","Cassiopeia",1,"13","1.57","830"
"2015","Summer","redBans","Maokai",1,"13","1.57","830"
"2015","Summer","redBans","Viktor",1,"12","1.45","830"
"2015","Summer","redBans","Urgot",1,"11","1.33","830"
"2015","Summer","redBans","RekSai",1,"10","1.20","830"
"2015","Summer","redBans","Jax",1,"10","1.20","830"
"2015","Summer","redBans","Hecarim",1,"10","1.20","830"
"2015","Summer","redBans","Shen",1,"8","0.96","830"
"2015","Summer","redBans","TwistedFate",1,"7","0.84","830"
"2015","Summer","redBans","Morgana",1,"7","0.84","830"
"2015","Summer","redBans","Varus",1,"7","0.84","830"
"2015","Summer","redBans","Vladimir",1,"7","0.84","830"
"2015","Summer","redBans","Bard",1,"7","0.84","830"
"2015","Summer","redBans","Annie",1,"5","0.60","830"
"2015","Summer","redBans","Draven",1,"5","0.60","830"
"2015","Summer","redBans","Elise",1,"5","0.60","830"
"2015","Summer","redBans","Jayce",1,"5","0.60","830"
"2015","Summer","redBans","Gnar",1,"5","0.60","830"
"2015","Summer","redBans","Yasuo",1,"4","0.48","830"
"2015","Summer","redBans","TahmKench",1,"4","0.48","830"
"2015","Summer","redBans","JarvanIV",1,"3","0.36","830"
"2015","Summer","redBans","Kindred",1,"3","0.36","830"
"2015","Summer","redBans","KogMaw",1,"3","0.36","830"
"2015","Summer","redBans","Sejuani",1,"3","0.36","830"
"2015","Summer","redBans","Vayne",1,"3","0.36","830"
"2015","Summer","redBans","LeeSin",1,"2","0.24","830"
"2015","Summer","redBans","Renekton",1,"2","0.24","830"
"2015","Summer","redBans","Shyvana",1,"2","0.24","830"
"2015","Summer","redBans","Irelia",1,"2","0.24","830"
"2015","Summer","redBans","Ashe",1,"2","0.24","830"
"2015","Summer","redBans","Diana",1,"2","0.24","830"
"2015","Summer","redBans","Jinx",1,"2","0.24","830"
"2015","Summer","redBans","MasterYi",1,"2","0.24","830"
"2015","Summer","redBans","Nunu",1,"2","0.24","830"
"2015","Summer","redBans","Ezreal",1,"1","0.12","830"
"2015","Summer","redBans","Evelynn",1,"1","0.12","830"
"2015","Summer","redBans","Ekko",1,"1","0.12","830"
"2015","Summer","redBans","DrMundo",1,"1","0.12","830"
"2015","Summer","redBans","Chogath",1,"1","0.12","830"
"2015","Summer","redBans","Nautilus",1,"1","0.12","830"
"2015","Summer","redBans","Lissandra",1,"1","0.12","830"
"2015","Summer","redBans","Olaf",1,"1","0.12","830"
"2015","Summer","redBans","Orianna",1,"1","0.12","830"
"2015","Summer","redBans","Kassadin",1,"1","0.12","830"
"2015","Summer","redBans","Ahri",1,"1","0.12","830"
"2015","Summer","redBans","Braum",1,"1","0.12","830"
"2015","Summer","redBans","Janna",1,"1","0.12","830"
"2015","Summer","redBans","Soraka",1,"1","0.12","830"
"2015","Summer","redBans","Fiora",1,"1","0.12","830"
"2015","Summer","redBans","Kalista",2,"125","15.08","829"
"2015","Summer","redBans","Ryze",2,"85","10.25","829"
"2015","Summer","redBans","Azir",2,"60","7.24","829"
"2015","Summer","redBans","Gragas",2,"42","5.07","829"
"2015","Summer","redBans","Gangplank",2,"38","4.58","829"
"2015","Summer","redBans","Alistar",2,"29","3.50","829"
"2015","Summer","redBans","RekSai",2,"27","3.26","829"
"2015","Summer","redBans","Sivir",2,"26","3.14","829"
"2015","Summer","redBans","Lulu",2,"25","3.02","829"
"2015","Summer","redBans","Rumble",2,"24","2.90","829"
"2015","Summer","redBans","Nidalee",2,"23","2.77","829"
"2015","Summer","redBans","Mordekaiser",2,"23","2.77","829"
"2015","Summer","redBans","Cassiopeia",2,"21","2.53","829"
"2015","Summer","redBans","Leblanc",2,"21","2.53","829"
"2015","Summer","redBans","Morgana",2,"16","1.93","829"
"2015","Summer","redBans","Fizz",2,"15","1.81","829"
"2015","Summer","redBans","Maokai",2,"14","1.69","829"
"2015","Summer","redBans","Shen",2,"14","1.69","829"
"2015","Summer","redBans","Hecarim",2,"14","1.69","829"
"2015","Summer","redBans","TwistedFate",2,"12","1.45","829"
"2015","Summer","redBans","Viktor",2,"12","1.45","829"
"2015","Summer","redBans","Ekko",2,"11","1.33","829"
"2015","Summer","redBans","Vayne",2,"11","1.33","829"
"2015","Summer","redBans","Elise",2,"10","1.21","829"
"2015","Summer","redBans","Gnar",2,"10","1.21","829"
"2015","Summer","redBans","Evelynn",2,"8","0.97","829"
"2015","Summer","redBans","Zed",2,"8","0.97","829"
"2015","Summer","redBans","Thresh",2,"7","0.84","829"
"2015","Summer","redBans","Janna",2,"7","0.84","829"
"2015","Summer","redBans","Ahri",2,"7","0.84","829"
"2015","Summer","redBans","Urgot",2,"6","0.72","829"
"2015","Summer","redBans","Annie",2,"6","0.72","829"
